state,year,12_17,18_25,26_plus,se_12_17,se_18_25,se_26_plus,rml
Missouri,2017,0.04456834975734798,0.5432834651992053,0.2867319227527479,0.026196008849435216,0.23631956244314878,0.10650962381476717,never
Montana,2017,0.08037398102363501,0.7128763556540583,0.30030630721540047,0.04544080243296016,0.26970026857776974,0.1145596478552991,never
Nebraska,2017,0.0651281257987394,0.3992907116146433,0.2111720907014194,0.04392741898574257,0.1945502484104851,0.10099682354860856,never
Nevada,2017,0.08690538659304053,1.1600579897813097,0.4455252090791448,0.05828616591619903,0.4225388220351448,0.16251173372314612,after
New Hampshire,2017,0.09057415964969186,1.4298738378915938,0.6206697235646784,0.048769917331005344,0.42825501107123254,0.1866072948937456,never
New Jersey,2017,0.049969368649177386,0.8216263664078957,0.4382226211655861,0.026581356723759546,0.2647091918012498,0.1312552815500191,never
New Mexico,2017,0.09885227579931012,0.8123310208376904,0.2949221357888684,0.05430913231303694,0.30275459696778617,0.11072323318863367,never
New York,2017,0.03754244276787201,0.45823898788038897,0.2989490986940982,0.02296096529579742,0.1434407771497554,0.08675670250480542,never
North Carolina,2017,0.04046832701900399,0.9620563432133293,0.41804651132159865,0.029748555149787245,0.29791693800994545,0.12022713101355208,never
North Dakota,2017,0.06598094510401349,0.8568843961480194,0.42070928973006355,0.03400217358130479,0.3061175545319515,0.14637551428464948,never
Ohio,2017,0.06671640684432309,0.8290940898673844,0.4359612572738166,0.031412224096589114,0.21194917387868153,0.10366873560770243,never
Oklahoma,2017,0.06715292570743783,0.9869236923170769,0.37974537304633754,0.037907471733625464,0.373546093734377,0.1412261409156085,never
Oregon,2017,0.07043935282396611,0.6094388779563648,0.3635508999181339,0.03720645628814262,0.23905824940197457,0.1400469196923084,after
Pennsylvania,2017,0.07831482058637669,1.0399754113868047,0.5654945783652988,0.03761582353403062,0.2414288256128559,0.12628927393766182,never
Rhode Island,2017,0.06185415937548308,0.6910705710719393,0.42673027928897284,0.03211645509728984,0.2730354211446786,0.15780470082200201,never
South Carolina,2017,0.03571056960762185,0.39924555400471706,0.17144076423717863,0.02613120515401178,0.18858409990308433,0.07867831604497806,never
South Dakota,2017,0.060449937324310275,0.5102061830085144,0.23463705297939777,0.03761738314128349,0.21973459361408604,0.09829142895695098,never
Tennessee,2017,0.0472049706260638,0.6577153782451164,0.32423429450256824,0.029479869063729014,0.2624169564477001,0.11398669865447873,never
Texas,2017,0.04443489993247014,0.66548163200274435,0.2680519377122591,0.025761602512090184,0.18089681768108815,0.07722730787745634,never
Utah,2017,0.0425326722662624,0.5845172929447536,0.37609706214823446,0.025477145806841767,0.24547560424457845,0.13319388552453093,never
Vermont,2017,0.0786214920675462,1.0458985216349328,0.420494438904495,0.04134570986831007,0.3807179130687516,0.1476023548963361,never
Virginia,2017,0.022703835843856924,0.7198810462672632,0.34099053434350973,0.02506532881126599,0.2300152100040598,0.10725890343052462,never
Washington,2017,0.06592244312236036,0.720038407640119,0.4188282547704346,0.03148847825191808,0.2690456424630801,0.149602370162852,after
West Virginia,2017,0.04882938007320566,1.4455870658201315,0.6435345678625606,0.04022430955244725,0.4305660031884043,0.186610238114999,never
Wisconsin,2017,0.061493445858150864,0.6884374287098409,0.3535741606579944,0.03114556266177154,0.269962613579283,0.12977550406442162,never
Wyoming,2017,0.07552286471888904,0.6248416874615044,0.29025598758943866,0.04081997324866641,0.2593970073083986,0.11641049793709475,never
