state,year,12_17,18_25,26_plus,se_12_17,se_18_25,se_26_plus,rml
North Carolina,2017,5.884365212658659,33.904811506704995,25.58152581283609,0.6189850671418733,1.6405252529794325,1.087422974051098,never
North Dakota,2017,6.986181865564528,35.2651439018679,27.071228512490038,0.7800493465093365,1.9823482276294193,1.3989329305188063,never
Ohio,2017,6.845289001842583,36.59803091872707,30.09297116381718,0.5842508641975576,1.3262257610188652,0.9632243642667854,never
Oklahoma,2017,6.1873092688497495,33.91629994559694,30.830458943259977,0.779883827012253,1.9777151960141466,1.5546059915946868,never
Oregon,2017,5.499718488997303,32.30630269734542,23.573923633767876,0.6791871197389375,1.8245552341353335,1.239821230225086,after
Pennsylvania,2017,5.8800896776035065,34.60193531166855,27.43292627231235,0.5278918462190795,1.3296672188309877,0.932456634841463,never
Rhode Island,2017,4.90075524936775,28.223756368347715,23.05759269858604,0.6484317034945876,1.894933312196125,1.3992039254624453,never
South Carolina,2017,6.727697534036822,34.25323952978857,28.087839206424487,0.7555048994527964,1.8440879254471256,1.3931137359713415,never
South Dakota,2017,8.358643426088577,39.091007869584296,29.944177583272086,0.8972947568940282,1.9356530878217237,1.4708141995643083,never
Tennessee,2017,7.110804443790944,36.05455857764758,31.561335561528953,0.7972422249226323,1.9908492507195916,1.4055900450081076,never
Texas,2017,3.7472885503729527,27.240860850160658,24.377629198566805,0.38153439936303396,1.086366543859186,0.7646275632059436,never
Utah,2017,3.6121108129245303,20.349351739245066,16.099921722175694,0.6032136414717413,1.8498974175822323,1.1253475578650853,never
Vermont,2017,7.50132988397541,42.76397399315462,25.618415773268893,0.925583000025869,2.2824666038893473,1.4418003071151249,never
Virginia,2017,5.0612972114743915,30.225503260129322,21.714481828339817,0.5563449266650435,1.4915478099841257,1.0497949646816644,never
Washington,2017,5.459206620094526,28.070397049421548,21.028160671846628,0.6602964006730752,1.8051038049307386,1.2871363081552574,after
West Virginia,2017,9.4531753913173,43.81861401858263,39.968435301278824,1.0738354184349796,2.09408724925509,1.6094936213724516,never
Wisconsin,2017,5.513346856145478,32.32197134925256,26.362914387216545,0.6529528504145772,1.924386935537391,1.4442677918404232,never
Wyoming,2017,6.624856087102588,38.59210524745896,27.54058071393992,0.7657637415335455,1.983424860251344,1.4285189002421772,never
